Namespace(batch_size=8, dataset='coco', disable_hybridization=False, epochs=26, gpus='0,1,2,3,4,5,6,7', log_interval=100, lr=0.01, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=1000.0, momentum=0.9, network='resnet101_v1d', num_workers=8, resume='', save_interval=1, save_prefix='mask_rcnn_resnet101_v1d_coco', seed=233, start_epoch=0, static_alloc=False, use_fpn=False, val_interval=2, verbose=True, wd=0.0001)
Trainable parameters:
odict_keys(['resnetv1d_layers2_conv0_weight', 'resnetv1d_layers2_conv1_weight', 'resnetv1d_layers2_conv2_weight', 'resnetv1d_down2_conv0_weight', 'resnetv1d_layers2_conv3_weight', 'resnetv1d_layers2_conv4_weight', 'resnetv1d_layers2_conv5_weight', 'resnetv1d_layers2_conv6_weight', 'resnetv1d_layers2_conv7_weight', 'resnetv1d_layers2_conv8_weight', 'resnetv1d_layers2_conv9_weight', 'resnetv1d_layers2_conv10_weight', 'resnetv1d_layers2_conv11_weight', 'resnetv1d_layers3_conv0_weight', 'resnetv1d_layers3_conv1_weight', 'resnetv1d_layers3_conv2_weight', 'resnetv1d_down3_conv0_weight', 'resnetv1d_layers3_conv3_weight', 'resnetv1d_layers3_conv4_weight', 'resnetv1d_layers3_conv5_weight', 'resnetv1d_layers3_conv6_weight', 'resnetv1d_layers3_conv7_weight', 'resnetv1d_layers3_conv8_weight', 'resnetv1d_layers3_conv9_weight', 'resnetv1d_layers3_conv10_weight', 'resnetv1d_layers3_conv11_weight', 'resnetv1d_layers3_conv12_weight', 'resnetv1d_layers3_conv13_weight', 'resnetv1d_layers3_conv14_weight', 'resnetv1d_layers3_conv15_weight', 'resnetv1d_layers3_conv16_weight', 'resnetv1d_layers3_conv17_weight', 'resnetv1d_layers3_conv18_weight', 'resnetv1d_layers3_conv19_weight', 'resnetv1d_layers3_conv20_weight', 'resnetv1d_layers3_conv21_weight', 'resnetv1d_layers3_conv22_weight', 'resnetv1d_layers3_conv23_weight', 'resnetv1d_layers3_conv24_weight', 'resnetv1d_layers3_conv25_weight', 'resnetv1d_layers3_conv26_weight', 'resnetv1d_layers3_conv27_weight', 'resnetv1d_layers3_conv28_weight', 'resnetv1d_layers3_conv29_weight', 'resnetv1d_layers3_conv30_weight', 'resnetv1d_layers3_conv31_weight', 'resnetv1d_layers3_conv32_weight', 'resnetv1d_layers3_conv33_weight', 'resnetv1d_layers3_conv34_weight', 'resnetv1d_layers3_conv35_weight', 'resnetv1d_layers3_conv36_weight', 'resnetv1d_layers3_conv37_weight', 'resnetv1d_layers3_conv38_weight', 'resnetv1d_layers3_conv39_weight', 'resnetv1d_layers3_conv40_weight', 'resnetv1d_layers3_conv41_weight', 'resnetv1d_layers3_conv42_weight', 'resnetv1d_layers3_conv43_weight', 'resnetv1d_layers3_conv44_weight', 'resnetv1d_layers3_conv45_weight', 'resnetv1d_layers3_conv46_weight', 'resnetv1d_layers3_conv47_weight', 'resnetv1d_layers3_conv48_weight', 'resnetv1d_layers3_conv49_weight', 'resnetv1d_layers3_conv50_weight', 'resnetv1d_layers3_conv51_weight', 'resnetv1d_layers3_conv52_weight', 'resnetv1d_layers3_conv53_weight', 'resnetv1d_layers3_conv54_weight', 'resnetv1d_layers3_conv55_weight', 'resnetv1d_layers3_conv56_weight', 'resnetv1d_layers3_conv57_weight', 'resnetv1d_layers3_conv58_weight', 'resnetv1d_layers3_conv59_weight', 'resnetv1d_layers3_conv60_weight', 'resnetv1d_layers3_conv61_weight', 'resnetv1d_layers3_conv62_weight', 'resnetv1d_layers3_conv63_weight', 'resnetv1d_layers3_conv64_weight', 'resnetv1d_layers3_conv65_weight', 'resnetv1d_layers3_conv66_weight', 'resnetv1d_layers3_conv67_weight', 'resnetv1d_layers3_conv68_weight', 'resnetv1d_layers4_conv0_weight', 'resnetv1d_layers4_conv1_weight', 'resnetv1d_layers4_conv2_weight', 'resnetv1d_down4_conv0_weight', 'resnetv1d_layers4_conv3_weight', 'resnetv1d_layers4_conv4_weight', 'resnetv1d_layers4_conv5_weight', 'resnetv1d_layers4_conv6_weight', 'resnetv1d_layers4_conv7_weight', 'resnetv1d_layers4_conv8_weight', 'maskrcnn0_dense0_weight', 'maskrcnn0_dense0_bias', 'maskrcnn0_dense1_weight', 'maskrcnn0_dense1_bias', 'maskrcnn0_rpn0_rpnanchorgenerator0_anchor_', 'maskrcnn0_rpn0_conv0_weight', 'maskrcnn0_rpn0_conv0_bias', 'maskrcnn0_rpn0_conv1_weight', 'maskrcnn0_rpn0_conv1_bias', 'maskrcnn0_rpn0_conv2_weight', 'maskrcnn0_rpn0_conv2_bias', 'maskrcnn0_mask0_conv0_weight', 'maskrcnn0_mask0_conv0_bias', 'maskrcnn0_mask0_conv1_weight', 'maskrcnn0_mask0_conv1_bias'])
Start training from [Epoch 0]
[Epoch 0 Iteration 0] Set learning rate to 0.003333333333333333
[Epoch 0][Batch 99], Speed: 5.582 samples/sec, RPN_Conf=0.326,RPN_SmoothL1=0.154,RCNN_CrossEntropy=1.129,RCNN_SmoothL1=0.324,RCNN_Mask=0.674,RPNAcc=0.879,RPNL1Loss=0.621,RCNNAcc=0.821,RCNNL1Loss=1.968,MaskAcc=0.601,MaskFGAcc=0.579
[Epoch 15][Batch 4499], Speed: 10.161 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.276,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 4599], Speed: 9.963 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.276,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 4699], Speed: 10.165 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.276,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 4799], Speed: 9.935 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.276,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 4899], Speed: 10.218 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.276,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 4999], Speed: 9.952 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.277,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5099], Speed: 10.199 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.277,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5199], Speed: 10.129 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.277,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5299], Speed: 10.044 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.277,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5399], Speed: 9.997 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.277,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5499], Speed: 10.052 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.277,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5599], Speed: 10.145 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.277,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5699], Speed: 10.212 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.277,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5799], Speed: 10.012 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.277,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5899], Speed: 9.985 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.758,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 5999], Speed: 10.150 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6099], Speed: 10.170 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6199], Speed: 10.076 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.255,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6299], Speed: 9.999 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6399], Speed: 10.181 samples/sec, RPN_Conf=0.069,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6499], Speed: 9.929 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6599], Speed: 10.121 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6699], Speed: 10.004 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6799], Speed: 10.037 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6899], Speed: 10.210 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 6999], Speed: 10.171 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.148,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7099], Speed: 10.126 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.278,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7199], Speed: 9.980 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7299], Speed: 9.956 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7399], Speed: 9.924 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7499], Speed: 9.981 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7599], Speed: 10.136 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7699], Speed: 9.880 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7799], Speed: 9.925 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7899], Speed: 10.078 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.757,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 7999], Speed: 10.104 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8099], Speed: 10.082 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8199], Speed: 9.889 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8299], Speed: 9.991 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.279,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8399], Speed: 10.072 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8499], Speed: 9.989 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8599], Speed: 10.177 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8699], Speed: 9.943 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8799], Speed: 10.310 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8899], Speed: 10.033 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 8999], Speed: 9.896 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 9099], Speed: 10.260 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 9199], Speed: 10.129 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 9299], Speed: 10.161 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 9399], Speed: 9.916 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.523
[Epoch 15][Batch 9499], Speed: 9.817 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 9599], Speed: 10.039 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.280,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 9699], Speed: 9.951 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 9799], Speed: 9.611 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 9899], Speed: 10.109 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 9999], Speed: 9.715 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 10099], Speed: 10.182 samples/sec, RPN_Conf=0.069,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.150,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.756,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 10199], Speed: 9.817 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.755,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 10299], Speed: 10.115 samples/sec, RPN_Conf=0.068,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.149,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.755,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 10399], Speed: 9.935 samples/sec, RPN_Conf=0.069,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.150,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.755,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 10499], Speed: 10.035 samples/sec, RPN_Conf=0.069,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.150,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.755,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 10599], Speed: 10.174 samples/sec, RPN_Conf=0.069,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.150,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.755,MaskAcc=0.884,MaskFGAcc=0.522
[Epoch 15][Batch 10699], Speed: 9.976 samples/sec, RPN_Conf=0.069,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.150,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.755,MaskAcc=0.885,MaskFGAcc=0.522
[Epoch 15][Batch 10799], Speed: 9.955 samples/sec, RPN_Conf=0.069,RPN_SmoothL1=0.076,RCNN_CrossEntropy=0.281,RCNN_SmoothL1=0.150,RCNN_Mask=0.256,RPNAcc=0.970,RPNL1Loss=0.327,RCNNAcc=0.892,RCNNL1Loss=0.755,MaskAcc=0.885,MaskFGAcc=0.522
